2026-06-12 11:28:35.668 | DEBUG    | __main__:process_symbol:135 - XAUUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:28:40.915 | DEBUG    | __main__:process_symbol:135 - EURUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:28:46.272 | DEBUG    | __main__:process_symbol:135 - GBPUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:29:50.904 | DEBUG    | __main__:process_symbol:135 - XAUUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:29:55.689 | DEBUG    | __main__:process_symbol:135 - EURUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:30:00.643 | DEBUG    | __main__:process_symbol:135 - GBPUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:31:05.686 | DEBUG    | __main__:process_symbol:135 - XAUUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:31:10.875 | DEBUG    | __main__:process_symbol:135 - EURUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:31:15.300 | DEBUG    | __main__:process_symbol:135 - GBPUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:32:19.956 | DEBUG    | __main__:process_symbol:135 - XAUUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:32:24.438 | DEBUG    | __main__:process_symbol:135 - EURUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:32:28.942 | DEBUG    | __main__:process_symbol:135 - GBPUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:33:34.348 | DEBUG    | __main__:process_symbol:135 - XAUUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:33:39.289 | DEBUG    | __main__:process_symbol:135 - EURUSDm | dir=None rr=None valid=False checks={'h4_bias': False, 'h1_structure': False, 'bias_matches_structure': False, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
2026-06-12 11:33:43.810 | DEBUG    | __main__:process_symbol:135 - GBPUSDm | dir=SELL rr=None valid=False checks={'h4_bias': True, 'h1_structure': True, 'bias_matches_structure': True, 'm15_setup': False, 'm5_entry': False, 'm1_refinement': False, 'risk_reward': False}
